0,0,0,0,199,0,0,0,0,0,0,0,79,29,7,1,5,0
0,0,0,0,0,0,86,0,0,0,0,0,39,12,4,0,4,0
0,0,0,0,0,0,0,0,27,0,0,0,14,3,1,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,0,166,0,0,0,0,0,0,87,21,11,0,3,0
0,0,0,0,0,45,0,0,0,0,0,0,76,14,3,0,1,0
0,0,0,0,0,0,0,118,0,0,0,0,60,21,6,0,3,0
0,0,0,0,0,0,0,47,0,0,0,0,91,16,2,0,0,0
0,0,0,0,0,0,0,0,0,63,0,0,28,15,5,0,3,0
0,0,0,0,0,0,0,0,0,47,0,0,77,18,5,0,2,0
0,0,0,0,0,0,0,0,0,0,0,16,9,4,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,29,44,11,3,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
