0,311,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,89,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0
0,0,0,17,0,0,0,0,27,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,1
0,0,0,0,0,51,190,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,102,0,0,0,0,19,0,0,0,0,2
0,0,0,0,0,0,0,37,108,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,114,0,0,33,0,0,0,0,1
0,0,0,0,0,0,0,0,0,19,29,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,66,28,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,23
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
