0.000000,0.483670,0.000000,0.000000,0.513219,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003110
0.000000,0.000000,0.536145,0.000000,0.000000,0.000000,0.463855,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.386364,0.000000,0.000000,0.000000,0.000000,0.613636,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.933333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.066667
0.000000,0.000000,0.000000,0.000000,0.000000,0.211618,0.788382,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.829268,0.000000,0.000000,0.000000,0.000000,0.154472,0.000000,0.000000,0.000000,0.000000,0.016260
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.255172,0.744828,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.770270,0.000000,0.000000,0.222973,0.000000,0.000000,0.000000,0.000000,0.006757
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.395833,0.604167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.702128,0.297872,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.266667,0.000000,0.000000,0.000000,0.000000,0.000000,0.733333
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.148148,0.000000,0.000000,0.000000,0.000000,0.851852
