0.000000,0.000000,0.000000,0.000000,0.601246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.277586,0.081653,0.023938,0.002951,0.012625,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.580215,0.000000,0.000000,0.000000,0.000000,0.000000,0.290816,0.082766,0.026077,0.004535,0.015590,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.589897,0.000000,0.000000,0.000000,0.276541,0.085616,0.024829,0.003425,0.019692,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.596491,0.000000,0.280702,0.105263,0.000000,0.000000,0.017544,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.630760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.257680,0.080453,0.019777,0.003264,0.008065,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.372278,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.535430,0.066367,0.017974,0.002074,0.005876,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.605534,0.000000,0.000000,0.000000,0.000000,0.277134,0.081939,0.022523,0.001287,0.011583,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.377417,0.000000,0.000000,0.000000,0.000000,0.522830,0.073838,0.018511,0.001645,0.005759,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.568310,0.000000,0.000000,0.298707,0.084479,0.030719,0.002425,0.015360,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.372283,0.000000,0.000000,0.506894,0.080626,0.026408,0.002804,0.010984,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.520534,0.309035,0.096509,0.037988,0.008214,0.027721,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.398224,0.466430,0.090941,0.021670,0.004618,0.018117,0.000000
