name,20082009g,20082009p,20082009i,20082010g,20082010p,20082010i,20082011g,20082011p,20082011i,20082012g,20082012p,20082012i,20082013g,20082013p,20082013i,20092008g,20092008p,20092008i,20092010g,20092010p,20092010i,20092011g,20092011p,20092011i,20092012g,20092012p,20092012i,20092013g,20092013p,20092013i,20102008g,20102008p,20102008i,20102009g,20102009p,20102009i,20102011g,20102011p,20102011i,20102012g,20102012p,20102012i,20102013g,20102013p,20102013i,20112008g,20112008p,20112008i,20112009g,20112009p,20112009i,20112010g,20112010p,20112010i,20112012g,20112012p,20112012i,20112013g,20112013p,20112013i,20122008g,20122008p,20122008i,20122009g,20122009p,20122009i,20122010g,20122010p,20122010i,20122011g,20122011p,20122011i,20122013g,20122013p,20122013i,20132008g,20132008p,20132008i,20132009g,20132009p,20132009i,20132010g,20132010p,20132010i,20132011g,20132011p,20132011i,20132012g,20132012p,20132012i
"Johnson,Josh",0.753511680825,0.607633638241,0.64957951896,0.756483899762,0.698377515728,0.707988650408,0.678392107662,0.431956031877,0.460879685746,0.804585218013,0.690364422923,0.764481763075,0.905870825167,0.86103940017,0.890494143487,0.710233086743,0.722606447454,0.847267782297,0.708505535613,0.756483899762,0.707988650408,0.670681622161,0.678392107662,0.460879685746,0.722850065598,0.804585218013,0.764481763075,1.67857689443,0.905870825167,0.890494143487,0.710233086743,0.862224057082,0.847267782297,0.615174126253,0.707096821778,0.64957951896,0.670681622161,0.562805988946,0.460879685746,0.722850065598,0.756989843507,0.764481763075,1.67857689443,0.923101013698,0.890494143487,0.710233086743,0.722606447454,0.847267782297,0.615174126253,0.753511680825,0.64957951896,0.708505535613,0.756483899762,0.707988650408,0.722850065598,0.804585218013,0.764481763075,1.67857689443,0.905870825167,0.890494143487,0.710233086743,0.80172248936,0.847267782297,0.615174126253,0.654926405373,0.64957951896,0.708505535613,0.643147939638,0.707988650408,0.670681622161,0.582817465321,0.460879685746,1.67857689443,0.935697738761,0.890494143487,0.710233086743,0.61210696114,0.847267782297,0.615174126253,0.449318470113,0.64957951896,0.708505535613,0.355857649762,0.707988650408,0.670681622161,0.418523414479,0.460879685746,0.722850065598,0.679032448333,0.764481763075
"Danks,John",0.876144742563,0.823096540108,0.865368682507,0.872484647974,0.819526752489,0.71102522506,0.813590885208,0.758260853903,0.712159282618,0.927755165137,1.10024673688,0.815436952695,0.760053306823,0.737515878739,0.796645677803,0.699317258879,0.699317258879,0.707528305817,0.869229405906,0.869229405906,0.71102522506,1.09074292975,1.09074292975,0.712159282618,0.927755165137,0.927755165137,0.815436952695,0.757048847093,0.757048847093,0.796645677803,0.699317258879,0.861829635007,0.707528305817,0.959518292687,0.876144742563,0.865368682507,1.09074292975,0.813590885208,0.712159282618,0.927755165137,0.927755165137,0.815436952695,0.757048847093,0.760053306823,0.796645677803,0.699317258879,0.553216030399,0.707528305817,0.959518292687,0.798915614089,0.865368682507,0.869229405906,0.674054383672,0.71102522506,0.927755165137,0.764644395574,0.815436952695,0.757048847093,0.779479723424,0.796645677803,0.699317258879,0.791545484515,0.707528305817,0.959518292687,0.708355467671,0.865368682507,0.869229405906,0.762264959399,0.71102522506,1.09074292975,0.747740220848,0.712159282618,0.757048847093,0.873373905955,0.796645677803,0.699317258879,0.509670854158,0.707528305817,0.959518292687,0.691217059668,0.865368682507,0.869229405906,0.634462404324,0.71102522506,1.09074292975,0.74153947695,0.712159282618,0.927755165137,0.67479033382,0.815436952695
"Jackson,Edwin",0.92654375546,1.07083279757,0.850971119178,0.899346029509,0.73198440076,0.720063428239,0.840389854163,1.08155299885,0.787902869882,0.897437847628,0.867953830079,0.825388197427,0.865668059238,1.20565418769,0.828005257336,0.92662674544,0.965646342339,0.878994572846,0.785024675536,0.559282876893,0.720063428239,0.970755461813,1.11563859622,0.787902869882,0.746784224332,0.752622384014,0.825388197427,1.02434656568,1.01716040158,0.828005257336,0.92662674544,0.90469118965,0.878994572846,1.0491182415,0.807299555233,0.850971119178,0.970755461813,0.83301099544,0.787902869882,0.746784224332,0.859661773944,0.825388197427,1.02434656568,0.859638659975,0.828005257336,0.92662674544,0.965646342339,0.878994572846,1.0491182415,1.20363114592,0.850971119178,0.785024675536,0.559282876893,0.720063428239,0.746784224332,0.752622384014,0.825388197427,1.02434656568,1.01716040158,0.828005257336,0.92662674544,1.03241798469,0.878994572846,1.0491182415,0.951265574499,0.850971119178,0.785024675536,0.847177395184,0.720063428239,0.970755461813,0.945474291947,0.787902869882,1.02434656568,1.05952988511,0.828005257336,0.92662674544,1.04762279362,0.878994572846,1.0491182415,1.07083279757,0.850971119178,0.785024675536,0.73198440076,0.720063428239,0.970755461813,1.08155299885,0.787902869882,0.746784224332,0.867953830079,0.825388197427
"Scherzer,Max",0.788128746039,0.641457471497,0.73955452455,0.81208669325,0.730156544054,0.728768279939,0.770064212714,0.770138857448,0.787969282145,0.803141425999,0.652330649389,0.782759901245,0.736533854505,0.760306906654,0.755148495326,0.734062205671,0.309321222064,0.875096474944,0.808504763105,0.86748700537,0.728768279939,1.38834141721,1.57341175331,0.787969282145,0.736799817084,1.0361262575,0.782759901245,0.951756037461,0.607844299335,0.755148495326,0.734062205671,0.406586748544,0.875096474944,0.782688435112,0.983774970785,0.73955452455,1.38834141721,0.973103054476,0.787969282145,0.736799817084,1.1151813218,0.782759901245,0.951756037461,0.363013257999,0.755148495326,0.734062205671,0.309321222064,0.875096474944,0.782688435112,1.00410567747,0.73955452455,0.808504763105,0.86748700537,0.728768279939,0.736799817084,1.0361262575,0.782759901245,0.951756037461,0.607844299335,0.755148495326,0.734062205671,0.406586748544,0.875096474944,0.782688435112,0.983774970785,0.73955452455,0.808504763105,0.868384369172,0.728768279939,1.38834141721,0.973103054476,0.787969282145,0.951756037461,0.363013257999,0.755148495326,0.734062205671,0.734062205671,0.875096474944,0.782688435112,0.782688435112,0.73955452455,0.808504763105,0.808504763105,0.728768279939,1.38834141721,1.38834141721,0.787969282145,0.736799817084,0.736799817084,0.782759901245
"Lilly,Ted",0.745200036489,0.552405431459,0.815532600709,0.647933068953,0.657735574004,0.604117349858,0.741654319881,0.746467598461,0.657464614376,0.880863972365,0.507396825397,0.897934889969,0.937378626934,0.908151878662,0.761213889628,0.75976726829,0.771702290987,0.67744432661,0.602321813498,0.622482872018,0.604117349858,0.735531880417,0.762081986138,0.657464614376,0.643699632945,0.840545349189,0.897934889969,0.777192427591,0.729650917242,0.761213889628,0.75976726829,0.699327700498,0.67744432661,0.74219003736,0.673965349063,0.815532600709,0.735531880417,0.595078325859,0.657464614376,0.643699632945,0.648258878487,0.897934889969,0.777192427591,0.822674568466,0.761213889628,0.75976726829,0.76473536744,0.67744432661,0.74219003736,0.631791219053,0.815532600709,0.602321813498,0.655382462604,0.604117349858,0.643699632945,0.56493711015,0.897934889969,0.777192427591,0.742672851814,0.761213889628,0.75976726829,0.648853209463,0.67744432661,0.74219003736,0.726497914723,0.815532600709,0.602321813498,0.692692201291,0.604117349858,0.735531880417,0.599334575983,0.657464614376,0.777192427591,0.967089470307,0.761213889628,0.75976726829,0.694296842459,0.67744432661,0.74219003736,0.643991103544,0.815532600709,0.602321813498,0.612697633975,0.604117349858,0.735531880417,0.629770741292,0.657464614376,0.643699632945,0.686885347963,0.897934889969
"Lowe,Derek",0.801487881278,0.732439123468,0.843785395398,0.886265784474,0.883315291237,0.75773019112,0.762874591805,0.743621477334,0.635147715778,0.957121496215,1.02826361978,0.897785372939,0.464014183491,0.305312420138,0.420930232558,0.776311136295,0.660136319447,0.643194935562,0.883315291237,0.712338708079,0.75773019112,0.743621477334,0.632385345128,0.635147715778,1.02826361978,0.970887434001,0.897785372939,0.305312420138,0.751490757305,0.420930232558,0.776311136295,0.639133403528,0.643194935562,0.732439123468,0.746985605885,0.843785395398,0.743621477334,0.746077655004,0.635147715778,1.02826361978,0.872089682405,0.897785372939,0.305312420138,0.513723485817,0.420930232558,0.776311136295,0.754962002499,0.643194935562,0.732439123468,0.862046240539,0.843785395398,0.883315291237,0.762248255342,0.75773019112,1.02826361978,0.888604421787,0.897785372939,0.305312420138,1.2237413749,0.420930232558,0.776311136295,0.76308861994,0.643194935562,0.732439123468,0.924021776969,0.843785395398,0.883315291237,0.846706198733,0.75773019112,0.743621477334,0.826730320679,0.635147715778,0.305312420138,0.873993738819,0.420930232558,0.776311136295,0.72081540388,0.643194935562,0.732439123468,0.764125552727,0.843785395398,0.883315291237,0.634176511813,0.75773019112,0.743621477334,0.850963104465,0.635147715778,1.02826361978,0.761191051579,0.897785372939
"Penny,Brad",0.836851477589,0.721295393013,0.763148707659,0.945774035137,0.740773756929,0.69406567072,0.890739789733,0.89316722995,0.667632981406,0.587535751919,0.840192684028,0.846082684439,,,,0.724662075611,0.885357161116,0.847176605679,0.794623980372,1.0746097337,0.69406567072,0.886302415512,0.843910096458,0.667632981406,0.477946710823,0.812372812373,0.846082684439,,,,0.724662075611,0.867751619971,0.847176605679,0.846255163277,0.925331901783,0.763148707659,0.886302415512,0.88650716111,0.667632981406,0.477946710823,0.726902726903,0.846082684439,,,,0.724662075611,0.628084618882,0.847176605679,0.846255163277,0.643223155227,0.763148707659,0.794623980372,0.353637346003,0.69406567072,0.477946710823,0.598024578162,0.846082684439,,,,0.724662075611,0.766794412603,0.847176605679,0.846255163277,0.584927633032,0.763148707659,0.794623980372,0.520085309637,0.69406567072,0.886302415512,0.797105855177,0.667632981406,,,,0.724662075611,,0.847176605679,0.846255163277,,0.763148707659,0.794623980372,,0.69406567072,0.886302415512,,0.667632981406,0.477946710823,,0.846082684439
"Hammel,Jason",0.828969836574,0.861232944023,0.802919080573,0.710287592399,0.893440858528,0.617096115446,0.855223289953,0.615358628973,0.699573142935,0.803868601526,0.561306038104,0.704158021343,0.863727660009,1.06669896458,0.724782637903,1.21532932254,1.02661352089,0.775602496914,0.91483923617,0.76289830053,0.617096115446,0.803369779253,0.709908260966,0.699573142935,0.799333699722,0.465322384641,0.704158021343,0.859514632987,1.11340887226,0.724782637903,1.21532932254,0.829194905937,0.775602496914,0.839069698006,0.820748864194,0.802919080573,0.803369779253,0.700122080871,0.699573142935,0.799333699722,0.642676228512,0.704158021343,0.859514632987,0.817602487223,0.724782637903,1.21532932254,0.775238677307,0.775602496914,0.839069698006,0.790036434159,0.802919080573,0.91483923617,0.753960177737,0.617096115446,0.799333699722,0.550700259887,0.704158021343,0.859514632987,0.816963328961,0.724782637903,1.21532932254,0.986795132665,0.775602496914,0.839069698006,0.831511897874,0.802919080573,0.91483923617,0.761846130125,0.617096115446,0.803369779253,0.809182852547,0.699573142935,0.859514632987,0.831870161406,0.724782637903,1.21532932254,1.15505066332,0.775602496914,0.839069698006,0.838140649697,0.802919080573,0.91483923617,0.9135468476,0.617096115446,0.803369779253,0.54226748725,0.699573142935,0.799333699722,0.377072410025,0.704158021343
"Masterson,Justin",0.869360105876,0.689685265501,0.690263008754,0.836168021232,0.738615239126,0.844801557934,0.902866058724,0.860538174168,0.839297085342,0.86536202102,1.08252450216,0.757920486766,0.765797966797,0.583890922305,0.709877944857,1.07220315081,0.71757826919,0.666903695274,0.738615239126,0.759474025739,0.844801557934,0.860538174168,0.786097341169,0.839297085342,1.08252450216,0.806050785228,0.757920486766,0.583890922305,0.64629691967,0.709877944857,1.07220315081,0.76935124077,0.666903695274,0.689685265501,0.713607826881,0.690263008754,0.860538174168,0.868302790271,0.839297085342,1.08252450216,0.818629214428,0.757920486766,0.583890922305,0.741069562221,0.709877944857,1.07220315081,0.868783139172,0.666903695274,0.689685265501,0.826121909323,0.690263008754,0.738615239126,0.787176297069,0.844801557934,1.08252450216,0.850102992475,0.757920486766,0.583890922305,0.744628790013,0.709877944857,1.07220315081,1.07220315081,0.666903695274,0.689685265501,0.689685265501,0.690263008754,0.738615239126,0.738615239126,0.844801557934,0.860538174168,0.860538174168,0.839297085342,0.583890922305,0.583890922305,0.709877944857,1.07220315081,0.868557810509,0.666903695274,0.689685265501,0.869360105876,0.690263008754,0.738615239126,0.836168021232,0.844801557934,0.860538174168,0.902866058724,0.839297085342,1.08252450216,0.86536202102,0.757920486766
"Porcello,Rick",0.911557244702,,0.77519053091,0.788922459052,,0.821091176982,0.832910248143,,0.861895153356,0.881951076229,,0.83023430626,0.768123339359,,0.786550394345,,,,0.900648360441,0.904545378423,0.821091176982,0.876753166204,0.901927358508,0.861895153356,0.832581938482,0.86266731546,0.83023430626,0.938331888745,0.937702647352,0.786550394345,,,,0.955941644541,0.893385432368,0.77519053091,0.876753166204,0.756957404426,0.861895153356,0.832581938482,0.799609186432,0.83023430626,0.938331888745,0.874480888566,0.786550394345,,,,0.955941644541,0.914948392174,0.77519053091,0.900648360441,0.824071441876,0.821091176982,0.832581938482,0.913393448572,0.83023430626,0.938331888745,0.782379871466,0.786550394345,,,,0.955941644541,0.838868329624,0.77519053091,0.900648360441,0.75385510915,0.821091176982,0.876753166204,0.810247564765,0.861895153356,0.938331888745,0.743516512507,0.786550394345,,,,0.955941644541,0.841138717653,0.77519053091,0.900648360441,0.902011979599,0.821091176982,0.876753166204,0.836540238751,0.861895153356,0.832581938482,0.741383154684,0.83023430626
"Saunders,Joe",0.886102035183,0.846039694981,0.72277596818,0.869140734045,0.853622262842,0.798995075416,0.875047040253,0.788814088539,0.750969233059,0.810251655419,0.755255330386,0.688856992248,0.835260770592,0.906099217747,0.957599854092,0.871892651821,0.862907396381,0.801141906939,1.18163207659,1.16468173626,0.798995075416,1.00458895724,0.974075095616,0.750969233059,1.05861632637,1.02346049391,0.688856992248,0.734139163138,0.704374830061,0.957599854092,0.871892651821,0.574906598265,0.801141906939,1.08898561637,0.978326559112,0.72277596818,1.00458895724,0.98619787513,0.750969233059,1.05861632637,1.08985817986,0.688856992248,0.734139163138,0.800352943025,0.957599854092,0.871892651821,0.835542122645,0.801141906939,1.08898561637,1.06805673934,0.72277596818,1.18163207659,1.19536871618,0.798995075416,1.05861632637,1.0391502047,0.688856992248,0.734139163138,0.734509552633,0.957599854092,0.871892651821,0.606506863599,0.801141906939,1.08898561637,0.93351433383,0.72277596818,1.18163207659,1.175623737,0.798995075416,1.00458895724,0.922453798255,0.750969233059,0.734139163138,0.706290444256,0.957599854092,0.871892651821,0.532750339553,0.801141906939,1.08898561637,0.703605841003,0.72277596818,1.18163207659,0.778043584731,0.798995075416,1.00458895724,0.717899072463,0.750969233059,1.05861632637,0.666043850539,0.688856992248
"Hamels,Cole",0.777681089835,0.777681089835,0.829653762364,0.79782051033,0.79782051033,0.77493935956,0.710551551365,0.710551551365,0.756566125714,0.772495821254,0.772495821254,0.78878605828,0.838188463711,0.838188463711,0.792136575243,0.715902000808,0.5359179338,0.662448634688,0.82314719175,0.553841601935,0.77493935956,0.64514182555,0.526879259338,0.756566125714,0.765780766775,0.552574208292,0.78878605828,1.0713944566,0.594068161554,0.792136575243,0.715902000808,0.745696214632,0.662448634688,0.71752733834,0.664734805937,0.829653762364,0.64514182555,0.678359573719,0.756566125714,0.765780766775,0.669700241841,0.78878605828,1.0713944566,0.768775354655,0.792136575243,0.715902000808,0.662448634688,0.662448634688,0.71752733834,0.829653762364,0.829653762364,0.82314719175,0.77493935956,0.77493935956,0.765780766775,0.78878605828,0.78878605828,1.0713944566,0.792136575243,0.792136575243,0.715902000808,0.710381282825,0.662448634688,0.71752733834,0.757712644797,0.829653762364,0.82314719175,0.774272010922,0.77493935956,0.64514182555,0.738163172266,0.756566125714,1.0713944566,0.839695650185,0.792136575243,0.715902000808,0.715902000808,0.662448634688,0.71752733834,0.71752733834,0.829653762364,0.82314719175,0.82314719175,0.77493935956,0.64514182555,0.64514182555,0.756566125714,0.765780766775,0.765780766775,0.78878605828
"Hernandez,Livan",0.741649825344,0.690624360434,0.739357446403,0.733698272207,0.737105443046,0.680040179267,0.690028661852,0.679092277919,0.633341609694,0.590354454921,0.518251369036,0.888801360922,,,,0.812435892187,0.835665712961,0.940778161154,0.726251005712,0.704263311441,0.680040179267,0.581270074184,0.800565199302,0.633341609694,0.680655063404,0.965750171075,0.888801360922,,,,0.812435892187,0.845823387349,0.940778161154,0.652317882972,0.870060850973,0.739357446403,0.581270074184,0.637223391271,0.633341609694,0.680655063404,0.923387711855,0.888801360922,,,,0.812435892187,0.854385542797,0.940778161154,0.652317882972,0.790155220515,0.739357446403,0.726251005712,0.654065865349,0.680040179267,0.680655063404,0.768366492458,0.888801360922,,,,0.812435892187,0.882815730556,0.940778161154,0.652317882972,0.882347338769,0.739357446403,0.726251005712,0.68547256401,0.680040179267,0.581270074184,0.745784537573,0.633341609694,,,,0.812435892187,,0.940778161154,0.652317882972,,0.739357446403,0.726251005712,,0.680040179267,0.581270074184,,0.633341609694,0.680655063404,,0.888801360922
"Jackson,Edwin",0.92654375546,1.07083279757,0.850971119178,0.899346029509,0.73198440076,0.720063428239,0.840389854163,1.08155299885,0.787902869882,0.897437847628,0.867953830079,0.825388197427,0.865668059238,1.20565418769,0.828005257336,0.92662674544,0.965646342339,0.878994572846,0.785024675536,0.559282876893,0.720063428239,0.970755461813,1.11563859622,0.787902869882,0.746784224332,0.752622384014,0.825388197427,1.02434656568,1.01716040158,0.828005257336,0.92662674544,0.90469118965,0.878994572846,1.0491182415,0.807299555233,0.850971119178,0.970755461813,0.83301099544,0.787902869882,0.746784224332,0.859661773944,0.825388197427,1.02434656568,0.859638659975,0.828005257336,0.92662674544,0.965646342339,0.878994572846,1.0491182415,1.20363114592,0.850971119178,0.785024675536,0.559282876893,0.720063428239,0.746784224332,0.752622384014,0.825388197427,1.02434656568,1.01716040158,0.828005257336,0.92662674544,1.03241798469,0.878994572846,1.0491182415,0.951265574499,0.850971119178,0.785024675536,0.847177395184,0.720063428239,0.970755461813,0.945474291947,0.787902869882,1.02434656568,1.05952988511,0.828005257336,0.92662674544,1.04762279362,0.878994572846,1.0491182415,1.07083279757,0.850971119178,0.785024675536,0.73198440076,0.720063428239,0.970755461813,1.08155299885,0.787902869882,0.746784224332,0.867953830079,0.825388197427
"Pelfrey,Mike",0.846987328009,0.830468654377,0.79637108052,0.896197520181,0.813725780032,0.770111511106,0.887294240702,0.97669810106,0.823071457764,0.793509195598,0.82217466338,0.799898123026,0.886730216917,0.866996525772,0.87984321744,0.775453753458,0.81058757036,0.770954473874,0.89424813403,0.731805237116,0.770111511106,1.04317346986,0.792748925945,0.823071457764,0.530797331191,0.694568125922,0.799898123026,0.830638216434,0.725882323953,0.87984321744,0.775453753458,0.922917846337,0.770954473874,0.804443798509,0.846987328009,0.79637108052,1.04317346986,0.887294240702,0.823071457764,0.530797331191,0.793509195598,0.799898123026,0.830638216434,0.886730216917,0.87984321744,0.775453753458,0.815330113151,0.770954473874,0.804443798509,0.789426376345,0.79637108052,0.89424813403,0.797084678745,0.770111511106,0.530797331191,0.547786716111,0.799898123026,0.830638216434,0.815881781563,0.87984321744,0.775453753458,0.769008242658,0.770954473874,0.804443798509,0.813954008786,0.79637108052,0.89424813403,0.745217986826,0.770111511106,1.04317346986,0.761237208781,0.823071457764,0.830638216434,0.695506032602,0.87984321744,0.775453753458,0.738883848985,0.770954473874,0.804443798509,0.805240376766,0.79637108052,0.89424813403,0.69805006421,0.770111511106,1.04317346986,0.81401949189,0.823071457764,0.530797331191,0.675526060389,0.799898123026
"Blanton,Joe",0.759871989457,0.616423524681,0.705887940845,0.783557847665,0.737428913315,0.809203502249,0.746016840303,0.554088941362,0.932425316822,0.646693814347,0.582657590115,0.644367566624,0.832947274469,0.819708188593,0.971091147206,0.799232757192,0.726875347805,0.726341634272,0.866268752864,0.852595017363,0.809203502249,0.637042481328,0.720926045247,0.932425316822,0.532672733387,0.799451244331,0.644367566624,0.829943804536,0.922568799111,0.971091147206,0.799232757192,0.67110797668,0.726341634272,0.671622749254,0.526377732465,0.705887940845,0.637042481328,0.629849799323,0.932425316822,0.532672733387,0.663157992103,0.644367566624,0.829943804536,1.00852485922,0.971091147206,0.799232757192,0.71862905605,0.726341634272,0.671622749254,0.675261516984,0.705887940845,0.866268752864,0.710463038083,0.809203502249,0.532672733387,0.585605867657,0.644367566624,0.829943804536,0.802320021695,0.971091147206,0.799232757192,0.772804494779,0.726341634272,0.671622749254,0.799706550021,0.705887940845,0.866268752864,0.877992714886,0.809203502249,0.637042481328,0.539221237092,0.932425316822,0.829943804536,0.897245453946,0.971091147206,0.799232757192,0.686606031442,0.726341634272,0.671622749254,0.757425687918,0.705887940845,0.866268752864,0.92936844729,0.809203502249,0.637042481328,0.672535658846,0.932425316822,0.532672733387,0.899080893369,0.644367566624
"Millwood,Kevin",0.808902426344,0.736829592336,0.734284996017,0.795586464793,0.76879669578,0.752664361829,0.716805265551,0.892887600205,0.769927345652,0.788735014807,0.773407792959,0.725191433695,,,,0.695758296236,0.777210986652,0.651606244425,0.802618653207,0.760893728996,0.752664361829,0.596596360532,0.724779973128,0.769927345652,0.77922272429,0.784631048274,0.725191433695,,,,0.695758296236,0.781995911593,0.651606244425,0.802082219131,0.692051391986,0.734284996017,0.596596360532,0.794160266956,0.769927345652,0.77922272429,0.673858242624,0.725191433695,,,,0.695758296236,0.761624507751,0.651606244425,0.802082219131,0.629873334169,0.734284996017,0.802618653207,0.79618158017,0.752664361829,0.77922272429,0.704962880179,0.725191433695,,,,0.695758296236,0.899040847571,0.651606244425,0.802082219131,0.860195126523,0.734284996017,0.802618653207,0.794970567079,0.752664361829,0.596596360532,0.706150072051,0.769927345652,,,,0.695758296236,,0.651606244425,0.802082219131,,0.734284996017,0.802618653207,,0.752664361829,0.596596360532,,0.769927345652,0.77922272429,,0.725191433695
"Guthrie,Jeremy",0.808071069879,0.728022712956,0.729180745819,0.789083137326,0.679633941695,0.590278908709,0.814805298187,0.709999035317,0.728094489686,0.86292678103,0.741193395185,0.751406244977,0.86265576772,0.768287791765,0.847160537698,0.734675654328,0.700440651695,0.787612891795,0.90695277833,0.944877415883,0.590278908709,1.317367929,1.2956807264,0.728094489686,0.902188149372,0.820049232427,0.751406244977,0.806368384974,0.741902464417,0.847160537698,0.734675654328,0.64443521327,0.787612891795,0.986460879254,1.03208320956,0.729180745819,1.317367929,1.29344137698,0.728094489686,0.902188149372,0.875480523066,0.751406244977,0.806368384974,0.733272865324,0.847160537698,0.734675654328,0.692639315936,0.787612891795,0.986460879254,0.964785738369,0.729180745819,0.90695277833,0.833797624645,0.590278908709,0.902188149372,0.89024962373,0.751406244977,0.806368384974,0.771956101872,0.847160537698,0.734675654328,0.603939435214,0.787612891795,0.986460879254,0.899839974564,0.729180745819,0.90695277833,0.848902137488,0.590278908709,1.317367929,1.20899914747,0.728094489686,0.806368384974,0.73946353198,0.847160537698,0.734675654328,0.659820545323,0.787612891795,0.986460879254,0.696433109449,0.729180745819,0.90695277833,0.570240388366,0.590278908709,1.317367929,0.73043893376,0.728094489686,0.902188149372,0.802057780399,0.751406244977
"Cahill,Trevor",0.911212255894,,0.801727119555,0.75538130897,,0.670378631619,0.823483417706,,0.824731753029,0.873561830081,,0.91652962466,0.821312810533,,0.716702710481,,,,0.586986165799,0.585791723366,0.670378631619,0.681930773159,0.602456882573,0.824731753029,0.804754372284,0.599632744338,0.91652962466,0.944049293853,0.726820714079,0.716702710481,,,,0.795115667801,0.916480999809,0.801727119555,0.681930773159,0.827327962847,0.824731753029,0.804754372284,0.866425975817,0.91652962466,0.944049293853,0.816910551663,0.716702710481,,,,0.795115667801,0.870653671837,0.801727119555,0.586986165799,0.627832928895,0.670378631619,0.804754372284,0.906505836012,0.91652962466,0.944049293853,0.735001098321,0.716702710481,,,,0.795115667801,0.884301261374,0.801727119555,0.586986165799,0.75516773142,0.670378631619,0.681930773159,0.808749721195,0.824731753029,0.944049293853,0.79665926597,0.716702710481,,,,0.795115667801,0.795115667801,0.801727119555,0.586986165799,0.586986165799,0.670378631619,0.681930773159,0.681930773159,0.824731753029,0.804754372284,0.804754372284,0.91652962466
"Cueto,Johnny",0.807047984882,0.719501332047,0.849349873547,0.892564676702,0.81299048321,0.795783364868,0.810142742818,0.661170913781,0.631664104905,0.787688759713,0.650823426727,0.769557695439,0.899402852853,0.805892894849,0.692686651521,0.835869442277,0.736016611316,0.776753257718,0.803082291723,0.68898237266,0.795783364868,0.772407344169,0.596108083385,0.631664104905,0.669507340453,0.601462654886,0.769557695439,0.830850280953,0.589821044589,0.692686651521,0.835869442277,0.861347784417,0.776753257718,0.864611955271,0.777933480629,0.849349873547,0.772407344169,0.786735173447,0.631664104905,0.669507340453,0.825766007483,0.769557695439,0.830850280953,0.894399666168,0.692686651521,0.835869442277,0.83059017934,0.776753257718,0.864611955271,0.823500085637,0.849349873547,0.803082291723,0.869889269962,0.795783364868,0.669507340453,0.737070365256,0.769557695439,0.830850280953,0.778607073227,0.692686651521,0.835869442277,0.861347784417,0.776753257718,0.864611955271,0.777933480629,0.849349873547,0.803082291723,0.894991476596,0.795783364868,0.772407344169,0.786735173447,0.631664104905,0.830850280953,0.894399666168,0.692686651521,0.835869442277,0.808936636958,0.776753257718,0.864611955271,0.585026555018,0.849349873547,0.803082291723,0.863968375681,0.795783364868,0.772407344169,0.690212513786,0.631664104905,0.669507340453,0.706600267521,0.769557695439
"Francis,Jeff",,,,0.913246792797,1.00300263794,0.82238672032,0.829773615996,0.832085749482,0.746378435347,0.628780264113,0.786231353801,0.676249050578,0.809437503467,1.10223817832,0.846485342906,0.759341916137,,0.899075576763,0.79646820686,,0.82238672032,0.675623007765,,0.746378435347,0.513795103815,,0.676249050578,0.804329246104,,0.846485342906,0.759341916137,0.998650073838,0.899075576763,,,,0.675623007765,0.844809264959,0.746378435347,0.513795103815,0.890377891702,0.676249050578,0.804329246104,1.09618761943,0.846485342906,0.759341916137,0.787267556709,0.899075576763,,,,0.79646820686,0.748908537837,0.82238672032,0.513795103815,0.935778129116,0.676249050578,0.804329246104,0.909277699796,0.846485342906,0.759341916137,0.892210288702,0.899075576763,,,,0.79646820686,0.829061403447,0.82238672032,0.675623007765,0.821251362654,0.746378435347,0.804329246104,1.00058845715,0.846485342906,0.759341916137,0.80467175431,0.899075576763,,,,0.79646820686,0.88542868067,0.82238672032,0.675623007765,0.687773256714,0.746378435347,0.513795103815,0.732861101389,0.676249050578
"Baker,Scott",0.880979932969,0.918683811756,0.805697876443,0.867405192164,0.900528261063,0.870157630245,0.887154308273,0.85606158686,0.763516577347,,,,0.259523809524,0.259523809524,0.841428571429,0.901501956332,0.853964510971,0.790266908862,0.735099924426,0.898661300404,0.870157630245,0.842061403921,0.855429420467,0.763516577347,,,,0.259523809524,0.507142857143,0.841428571429,0.901501956332,0.908639917429,0.790266908862,0.762133161792,0.918683811756,0.805697876443,0.842061403921,0.85606158686,0.763516577347,,,,0.259523809524,0.259523809524,0.841428571429,0.901501956332,0.901501956332,0.790266908862,0.762133161792,0.880979932969,0.805697876443,0.735099924426,0.867405192164,0.870157630245,,,,0.259523809524,0.259523809524,0.841428571429,0.901501956332,,0.790266908862,0.762133161792,,0.805697876443,0.735099924426,,0.870157630245,0.842061403921,,0.763516577347,0.259523809524,,0.841428571429,0.901501956332,0.862740482578,0.790266908862,0.762133161792,0.84758101475,0.805697876443,0.735099924426,0.793086721347,0.870157630245,0.842061403921,0.8034101922,0.763516577347,,,
